image_path,label
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_17_42_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_23_36_Pro (4).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_29_58_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0148.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0072.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0149.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0087.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0156.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0069.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0040.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0049.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0180.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_03_36_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0191.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0030.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_09_01_0002.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0031.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_50_28_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0180.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_09_04_0199.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0078.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_07_10_0133.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_30_54_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0009.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0059.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0140.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0013.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0079.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0022.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0179.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0023.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_32_15_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_02_10_0200.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0013.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_03_46_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0022.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0020.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0050.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0051.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_08_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_14_52_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0196.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0165.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0050.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0192.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_29_34_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_08_01_0193.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_01_13_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0082.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0034.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0154.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0061.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0192.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_04_04_0184.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_46_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_01_01_0005.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0149.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0171.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0012.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_04_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_19_07_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_48_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_33_12_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0081.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_22_03_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_34_37_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_46_14_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0113.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0164.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0068.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0011.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0067.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_10_15_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0118.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0123.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0180.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0001.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0015.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_24_58_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0197.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0193.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_00_08_0169.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_51_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0029.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_31_51_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_02_01_0181.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_50_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_38_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0106.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0096.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_18_23_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_05_02_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_01_10_0041.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0172.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_41_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_44_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0006.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_17_15_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0167.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0089.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_04_04_0185.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_37_41_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0001.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0086.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_01_08_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_23_17_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_22_02_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_37_43_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0189.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_00_08_0154.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0133.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_11_47_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_45_08_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_22_14_43_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_12_20_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_52_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_24_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_32_02_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_19_12_22_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0170.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0135.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0160.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0078.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0053.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_01_08_0146.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0192.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0193.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_04_04_0008.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0174.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0023.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0033.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0171.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0060.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_18_28_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0179.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0156.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_26_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0154.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0062.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0184.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_05_04_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_05_03_0152.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_38_10_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_19_53_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_06_04_0159.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_00_03_0171.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_18_01_36_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0015.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_06_01_0162.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_42_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0079.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_51_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0108.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0185.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0075.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_07_12_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_06_04_0196.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0155.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0169.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_00_10_0070.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_42_51_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0152.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0028.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_46_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0025.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_18_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_09_10_0138.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0005.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0086.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0037.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_17_24_58_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0014.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_53_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_05_10_0040.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0194.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_20_36_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_36_53_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0029.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_57_Pro (2).jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_01_04_0083.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0082.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0184.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_20_01_59_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_11_03_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_05_01_0018.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0002.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0057.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0106.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0047.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0188.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0173.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_18_35_53_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_03_08_0026.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_02_08_0001.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_40_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0006.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_00_01_0068.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_20_10_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0029.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_49_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0181.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_03_01_0016.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_44_06_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_06_08_0087.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0162.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0123.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_09_03_0116.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_03_04_0165.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_04_04_0062.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0139.png,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_08_10_0197.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0100.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0055.png,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260220_00_02_11_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_07_01_0155.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0023.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_20_35_50_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0139.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260220_00_09_40_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0047.png,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_09_08_0029.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_20_43_Pro (3).jpg,Palm
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_16_18_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0095.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_51_Pro (3).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_06_03_0025.png,Fist
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_16_34_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_07_03_0055.png,Fist
D:\Downloadf\gestures_resized\gestures\01_palm\WIN_20260217_21_52_17_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0017.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_01_08_0156.png,Palm
D:\Downloadf\gestures_resized\gestures\02_closeup_fist\WIN_20260220_19_19_10_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_00_04_0129.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0061.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_02_03_0169.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0117.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_04_03_0088.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_07_04_0084.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_05_08_0008.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0099.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_10_43_Pro (4).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_20_30_10_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\01_palm\frame_04_01_0199.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\WIN_20260217_18_19_57_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_08_08_0128.png,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_20_46_33_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_01_03_0153.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_04_08_0053.png,Palm
D:\Downloadf\gestures_resized\gestures\10_down\frame_04_10_0044.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0044.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\frame_07_08_0148.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0037.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\Right\frame_09_03_0009.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_38_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\frame_03_03_0121.png,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_05_04_0064.png,Fist
D:\Downloadf\gestures_resized\gestures\08_palm_moved\WIN_20260217_20_19_56_Pro.jpg,Palm
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_22_21_42_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_24_59_Pro.jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\WIN_20260217_18_23_32_Pro (2).jpg,Fist
D:\Downloadf\gestures_resized\gestures\04_fist_moved\frame_08_04_0189.png,Fist
D:\Downloadf\gestures_resized\gestures\03_fist\WIN_20260217_22_04_34_Pro (5).jpg,Fist
D:\Downloadf\gestures_resized\gestures\10_down\frame_03_10_0131.png,Palm
D:\Downloadf\gestures_resized\gestures\03_fist\frame_08_03_0088.png,Fist
